source_file,file_name,rows,columns,authority_score,excluded_generated_source,card_id_column,card_name_column,expansion_column,move_column,damage_column,effect_column,explicit_card_schema,exact_tournament_card_matches,candidate_authoritative_source
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_initial_adapter_statistics.csv,section4ud_initial_adapter_statistics.csv,2,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_reset_adapter_statistics.csv,section4ud_reset_adapter_statistics.csv,2,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook14_summary.json,notebook14_summary.json,2,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_comparison_by_action_state.csv,section6b_comparison_by_action_state.csv,2,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3a_routing_mode_summary.csv,section3a_routing_mode_summary.csv,2,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_masking_by_side.csv,section2a_masking_by_side.csv,2,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_action_count.csv,section2b_root_cause_by_action_count.csv,2,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_runtime_energy_probe.csv,section4u_runtime_energy_probe.csv,2,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3a_routing_reason_summary.csv,section3a_routing_reason_summary.csv,2,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_raw_prediction_profile.csv,section2a_raw_prediction_profile.csv,2,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_policy_side_summary.csv,section4b_policy_side_summary.csv,2,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4f_pdf_evidence_profile.csv,section4f_pdf_evidence_profile.csv,2,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_routing_reason_summary.csv,section6b_routing_reason_summary.csv,2,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5b_encoded_feature_family_summary.csv,section5b_encoded_feature_family_summary.csv,2,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section5\policy_evaluation\section5a_training_side_distribution.csv,section5a_training_side_distribution.csv,2,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_availability_by_side.csv,section4r_availability_by_side.csv,2,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section3_side_performance.csv,section3_side_performance.csv,2,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_energy_observability.csv,section4s_energy_observability.csv,2,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_opportunities_by_condition.csv,section2a_opportunities_by_condition.csv,2,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_action_availability_by_side.csv,section3a_action_availability_by_side.csv,2,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_runtime_state_energy_probe.csv,section4va_runtime_state_energy_probe.csv,2,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_opportunities_by_outcome.csv,section2a_opportunities_by_outcome.csv,2,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_frozen_artifact_binding.csv,section4ud_frozen_artifact_binding.csv,2,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_starting_side_summary.csv,section4b_starting_side_summary.csv,2,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6e_tournament_replay_routing_summary.csv,section6e_tournament_replay_routing_summary.csv,2,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_strategic_control_profile.csv,section2b_strategic_control_profile.csv,2,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section6\section6a_side_weight_summary.csv,section6a_side_weight_summary.csv,2,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section5\policy_evaluation\section5a_weighted_side_totals.csv,section5a_weighted_side_totals.csv,2,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4_side_allocation.csv,section4_side_allocation.csv,2,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4b_final_side_allocation.csv,section4b_final_side_allocation.csv,2,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6c_policy_adapter_routing_summary.csv,section6c_policy_adapter_routing_summary.csv,2,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook14_leaderboard.csv,notebook14_leaderboard.csv,2,8,-100,True,,name,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\policy_training\section4e_decision_only_evaluation.csv,section4e_decision_only_evaluation.csv,2,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section1\environment_and_handoff\section1c_side_profile.csv,section1c_side_profile.csv,2,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook34\policy_class_distribution.csv,policy_class_distribution.csv,2,3,-100,True,,,,move_name,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\models\notebook53\legality_aware_policy_adapter_metadata.json,legality_aware_policy_adapter_metadata.json,1,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4g_upstream_card_object_recovery_summary.json,section4g_upstream_card_object_recovery_summary.json,1,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook47\competitive_policy_battle_summary.json,competitive_policy_battle_summary.json,1,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6d_battle_runner_summary.json,section6d_battle_runner_summary.json,1,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6f_first_full_battle_summary.json,section6f_first_full_battle_summary.json,1,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6d_battle_runner_history.csv,section6d_battle_runner_history.csv,1,12,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_selected_move_profile.csv,section2b_selected_move_profile.csv,1,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_multi_action_move_choice_profile.csv,section2a_multi_action_move_choice_profile.csv,1,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_opportunities_by_active_card.csv,section2a_opportunities_by_active_card.csv,1,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section8\section8a_search_dry_run.json,section8a_search_dry_run.json,1,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section1\environment_and_handoff\section1a_environment_report.json,section1a_environment_report.json,1,21,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section1\section1b_notebook53_handoff_summary.json,section1b_notebook53_handoff_summary.json,1,32,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2a_split_summary.json,section2a_split_summary.json,1,28,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_fallback_decisions.csv,section2a_fallback_decisions.csv,1,37,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_energy_evidence_recovery_summary.json,section4s_energy_evidence_recovery_summary.json,1,19,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_action_availability_summary.json,section3a_action_availability_summary.json,1,18,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook47\competitive_policy_training_summary.json,competitive_policy_training_summary.json,1,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_strategic_root_cause_summary.json,section2b_strategic_root_cause_summary.json,1,17,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_frozen_benchmark_summary.json,section6b_frozen_benchmark_summary.json,1,19,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_action_availability_gap_summary.json,section4r_action_availability_gap_summary.json,1,19,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section1\environment_and_handoff\section1b_handoff_load_summary.json,section1b_handoff_load_summary.json,1,20,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_production_adapter_instantiation_summary.json,section4ud_production_adapter_instantiation_summary.json,1,19,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_model_training_summary.json,section6a_model_training_summary.json,1,24,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\actor_perspective_dataset_audit.json,actor_perspective_dataset_audit.json,1,20,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4uc_production_adapter_reconstruction_summary.json,section4uc_production_adapter_reconstruction_summary.json,1,14,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4l_pdf_link_structure_summary.json,section4l_pdf_link_structure_summary.json,1,20,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4a_dataset_discovery_summary.json,section4a_dataset_discovery_summary.json,1,17,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_masking_analysis_summary.json,section2a_masking_analysis_summary.json,1,18,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_full_replay_interface_resolution_summary.json,section4va_full_replay_interface_resolution_summary.json,1,14,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_strategic_opportunity_summary.json,section2a_strategic_opportunity_summary.json,1,18,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section7\section7a_final_summary.json,section7a_final_summary.json,1,19,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2b_validation_summary.json,section2b_validation_summary.json,1,19,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3a_legality_aware_routing_summary.json,section3a_legality_aware_routing_summary.json,1,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_instrumented_replay_preflight_summary.json,section4u_instrumented_replay_preflight_summary.json,1,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5b_preprocessing_summary.json,section5b_preprocessing_summary.json,1,19,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section1\section1a_imports_and_paths_summary.json,section1a_imports_and_paths_summary.json,1,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6e_tournament_replay_summary.json,section6e_tournament_replay_summary.json,1,19,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4b_legality_aware_dataset_summary.json,section4b_legality_aware_dataset_summary.json,1,17,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_sample_instrumentation_record.csv,section4u_sample_instrumentation_record.csv,1,22,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\actor_relative_search_expert_summary.json,actor_relative_search_expert_summary.json,1,18,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4t_energy_instrumentation_design_summary.json,section4t_energy_instrumentation_design_summary.json,1,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_repaired_energy_diagnosis.csv,section4s_repaired_energy_diagnosis.csv,1,12,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook34\policy_dataset_fitness.json,policy_dataset_fitness.json,1,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_dashboard_summary.json,section6a_dashboard_summary.json,1,16,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5a_group_safe_split_summary.json,section5a_group_safe_split_summary.json,1,18,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legality_aware_feature_summary.json,section3b_legality_aware_feature_summary.json,1,16,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section3\feature_engineering\section3a_feature_engineering_summary.json,section3a_feature_engineering_summary.json,1,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6c_simulator_binding_summary.json,section6c_simulator_binding_summary.json,1,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook47\dataset_split_summary.json,dataset_split_summary.json,1,16,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook45\final_submission_readiness.json,final_submission_readiness.json,1,12,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\section5b_summary.json,section5b_summary.json,1,16,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section1\section1b_handoff_validation_summary.json,section1b_handoff_validation_summary.json,1,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section5\policy_evaluation\section5c_policy_evaluation_summary.json,section5c_policy_evaluation_summary.json,1,14,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\replay_analysis_summary.json,replay_analysis_summary.json,1,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4c_candidate_provenance_repair_summary.json,section4c_candidate_provenance_repair_summary.json,1,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\dataset_loader_manifest.json,dataset_loader_manifest.json,1,16,-100,True,,name,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\section4a_single_pass_summary.json,section4a_single_pass_summary.json,1,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section7\section7a_final_summary.json,section7a_final_summary.json,1,12,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_summary.json,section4b_summary.json,1,14,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_action_availability_gap_diagnosis.csv,section4r_action_availability_gap_diagnosis.csv,1,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6d_real_state_summary.json,section6d_real_state_summary.json,1,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\section7c_state_variant_summary.json,section7c_state_variant_summary.json,1,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6c_policy_adapter_summary.json,section6c_policy_adapter_summary.json,1,12,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6b_validation_summary.json,section6b_validation_summary.json,1,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section3\section3b_tournament_scenario_summary.json,section3b_tournament_scenario_summary.json,1,12,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6e_policy_runner_adapter_summary.json,section6e_policy_runner_adapter_summary.json,1,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section7\section7a_final_summary.json,section7a_final_summary.json,1,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section7\section7a_final_summary.json,section7a_final_summary.json,1,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section8\batch_search\section8b_search_summary.json,section8b_search_summary.json,1,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6a_binding_candidates.csv,section6a_binding_candidates.csv,1,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6d_real_state_transition.csv,section6d_real_state_transition.csv,1,16,-100,True,,,,,move_damage,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook27\full_game_summary.json,full_game_summary.json,1,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\section5a_summary.json,section5a_summary.json,1,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook38\replay_adapter_summary.json,replay_adapter_summary.json,1,9,-100,True,,name,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_damage_band.csv,section2b_root_cause_by_damage_band.csv,1,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6d_real_simulator_transition.csv,section6d_real_simulator_transition.csv,1,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4t_simulator_energy_source_trace.csv,section4t_simulator_energy_source_trace.csv,1,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\baseline_training\section4a_training_summary.json,section4a_training_summary.json,1,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4t_energy_instrumentation_design_profile.csv,section4t_energy_instrumentation_design_profile.csv,1,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook30\architecture_summary.json,architecture_summary.json,1,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook13_tournament_summary.json,notebook13_tournament_summary.json,1,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\analysis\section5c_overall_summary.csv,section5c_overall_summary.csv,1,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6e_policy_runner_adapter_history.csv,section6e_policy_runner_adapter_history.csv,1,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook32\notebook32_summary.json,notebook32_summary.json,1,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\expert_replay_summary.json,expert_replay_summary.json,1,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_opportunities_by_acting_side.csv,section2a_opportunities_by_acting_side.csv,1,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section3\feature_engineering\section3b_target_class_coverage.csv,section3b_target_class_coverage.csv,1,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section6_transition_methods.csv,section6_transition_methods.csv,1,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4l_annotation_type_profile.csv,section4l_annotation_type_profile.csv,1,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_prediction_selection_profile.csv,section2b_prediction_selection_profile.csv,1,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_runtime_energy_attributes.csv,section4u_runtime_energy_attributes.csv,1,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_build_state_parameters.csv,section4va_build_state_parameters.csv,1,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4m_destination_type_profile.csv,section4m_destination_type_profile.csv,1,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\baseline_training\section4a_training_class_profile.csv,section4a_training_class_profile.csv,1,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\baseline_training\policy_label_classes.json,policy_label_classes.json,1,1,-100,True,,,,,,,False,0,False
