comparison_case_id,strategy_a,strategy_b,maximum_case_difference,mean_case_difference,l1_case_difference,prediction_a,prediction_b,predictions_match
4WE_PAIR_001_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_008_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_008_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_013_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_013_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_013_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_018_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_018_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_018_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_001_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_001_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_004_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_004_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_007_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_007_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_008_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_008_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_013_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_013_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_017_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_017_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_018_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_018_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.062000000000000055,0.021333333333333343,0.12800000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_011_V03__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.062000000000000055,0.020666666666666677,0.12400000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_022_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.062000000000000055,0.020666666666666677,0.12400000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_005_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06200000000000001,0.020666666666666677,0.12400000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_005_V03__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06200000000000001,0.020666666666666677,0.12400000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_006_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06200000000000001,0.020666666666666677,0.12400000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_006_V03__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06200000000000001,0.020666666666666677,0.12400000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_012_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06200000000000001,0.020666666666666677,0.12400000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_012_V03__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06200000000000001,0.020666666666666677,0.12400000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_015_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06200000000000001,0.020666666666666677,0.12400000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_021_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06200000000000001,0.020666666666666677,0.12400000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_022_V03__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06000000000000005,0.02000000000000001,0.12000000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_011_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06000000000000005,0.020000000000000007,0.12000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_005_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06000000000000001,0.02000000000000001,0.12000000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_006_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06000000000000001,0.02000000000000001,0.12000000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_012_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06000000000000001,0.02000000000000001,0.12000000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_016_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06000000000000001,0.02000000000000001,0.12000000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_015_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06,0.01999999999999999,0.11999999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_021_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06,0.01999999999999999,0.11999999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_020_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05999999999999994,0.01999999999999999,0.11999999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_020_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05999999999999994,0.01999999999999999,0.11999999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_020_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000005,0.019333333333333345,0.11600000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_023_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000005,0.019333333333333345,0.11600000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_020_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000005,0.01933333333333334,0.11600000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_022_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000005,0.01933333333333334,0.11600000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_015_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000001,0.019333333333333345,0.11600000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_021_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000001,0.019333333333333345,0.11600000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_005_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000001,0.01933333333333334,0.11600000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_006_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000001,0.01933333333333334,0.11600000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_012_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05800000000000001,0.01933333333333334,0.11600000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_005_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.057999999999999996,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_006_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.057999999999999996,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_012_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.057999999999999996,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_015_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.057999999999999996,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_016_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.057999999999999996,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_016_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.057999999999999996,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_021_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.057999999999999996,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_011_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05799999999999994,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_020_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05799999999999994,0.019333333333333324,0.11599999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_023_V03__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05600000000000005,0.018666666666666675,0.11200000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_015_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.055999999999999994,0.018666666666666654,0.11199999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_021_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.055999999999999994,0.018666666666666654,0.11199999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_011_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05599999999999994,0.018666666666666654,0.11199999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_011_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05400000000000005,0.01800000000000001,0.10800000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_020_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05400000000000005,0.01800000000000001,0.10800000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_022_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05400000000000005,0.018000000000000006,0.10800000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_023_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05400000000000005,0.018000000000000006,0.10800000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_023_V02__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05400000000000005,0.018000000000000006,0.10800000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_006_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05400000000000005,0.018000000000000006,0.10800000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_005_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05399999999999999,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_006_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05399999999999999,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_012_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05399999999999999,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_016_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05399999999999999,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_011_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05399999999999994,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_020_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05399999999999994,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_022_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05399999999999994,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_003_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.052000000000000046,0.018000000000000006,0.10800000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_007_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.052000000000000046,0.018000000000000006,0.10800000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_010_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.052000000000000046,0.018000000000000006,0.10800000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_017_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.052000000000000046,0.018000000000000006,0.10800000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_011_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05199999999999999,0.01733333333333334,0.10400000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_020_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05199999999999999,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_005_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05199999999999999,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_012_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.05199999999999999,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_022_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.051999999999999935,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_023_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.051999999999999935,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_002_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.017333333333333343,0.10400000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_009_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.017333333333333343,0.10400000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_014_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.017333333333333343,0.10400000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_019_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.017333333333333343,0.10400000000000006,Quick Attack,Quick Attack,True
4WE_PAIR_003_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.01733333333333334,0.10400000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_004_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.01733333333333334,0.10400000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_007_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.01733333333333334,0.10400000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_010_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.01733333333333334,0.10400000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_017_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.01733333333333334,0.10400000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_011_V02__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.050000000000000044,0.016666666666666673,0.10000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_020_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.016666666666666673,0.10000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_015_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.016666666666666673,0.10000000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_016_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.016666666666666673,0.10000000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_021_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.050000000000000044,0.016666666666666673,0.10000000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_001_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_002_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_004_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_008_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_009_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_013_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_014_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_018_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_019_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017999999999999988,0.10799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_001_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_001_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_002_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_002_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_004_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_004_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_008_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_008_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_009_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_009_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_013_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_014_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_018_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_019_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.05,0.017333333333333322,0.10399999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_023_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04999999999999999,0.016666666666666673,0.10000000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_011_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04999999999999999,0.016666666666666653,0.09999999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_020_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04999999999999999,0.016666666666666653,0.09999999999999992,Quick Attack,Quick Attack,True
