comparison_case_id,strategy_a,strategy_b,maximum_case_difference,mean_case_difference,l1_case_difference,prediction_a,prediction_b,predictions_match,maximum_probability_difference,mean_probability_difference,l1_probability_difference,global_rank,parsed_successfully,scenario_family,pair_number,case_variant,evaluation_side
4WE_PAIR_001_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.025333333333333347,0.15200000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.025333333333333347,0.15200000000000008,323,True,4WE,1,V04,PLAYER
4WE_PAIR_003_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.025333333333333347,0.15200000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.025333333333333347,0.15200000000000008,324,True,4WE,3,V01,PLAYER
4WE_PAIR_004_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.025333333333333347,0.15200000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.025333333333333347,0.15200000000000008,325,True,4WE,4,V01,OPPONENT
4WE_PAIR_004_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.025333333333333347,0.15200000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.025333333333333347,0.15200000000000008,326,True,4WE,4,V04,OPPONENT
4WE_PAIR_008_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.025333333333333347,0.15200000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.025333333333333347,0.15200000000000008,327,True,4WE,8,V04,PLAYER
4WE_PAIR_010_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.025333333333333347,0.15200000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.025333333333333347,0.15200000000000008,328,True,4WE,10,V01,PLAYER
4WE_PAIR_002_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.02466666666666668,0.14800000000000008,329,True,4WE,2,V04,PLAYER
4WE_PAIR_009_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.02466666666666668,0.14800000000000008,330,True,4WE,9,V04,PLAYER
4WE_PAIR_014_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.02466666666666668,0.14800000000000008,331,True,4WE,14,V04,PLAYER
4WE_PAIR_019_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07200000000000006,0.02466666666666668,0.14800000000000008,332,True,4WE,19,V04,PLAYER
4WE_PAIR_001_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000001,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07200000000000001,0.023999999999999994,0.14399999999999996,333,True,4WE,1,V02,OPPONENT
4WE_PAIR_002_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000001,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07200000000000001,0.023999999999999994,0.14399999999999996,334,True,4WE,2,V02,OPPONENT
4WE_PAIR_008_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000001,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07200000000000001,0.023999999999999994,0.14399999999999996,335,True,4WE,8,V02,OPPONENT
4WE_PAIR_009_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000001,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07200000000000001,0.023999999999999994,0.14399999999999996,336,True,4WE,9,V02,OPPONENT
4WE_PAIR_013_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000001,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07200000000000001,0.023999999999999994,0.14399999999999996,337,True,4WE,13,V03,OPPONENT
4WE_PAIR_014_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000001,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07200000000000001,0.023999999999999994,0.14399999999999996,338,True,4WE,14,V03,OPPONENT
4WE_PAIR_018_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000001,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07200000000000001,0.023999999999999994,0.14399999999999996,339,True,4WE,18,V03,OPPONENT
4WE_PAIR_019_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07200000000000001,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07200000000000001,0.023999999999999994,0.14399999999999996,340,True,4WE,19,V03,OPPONENT
4WE_PAIR_003_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07199999999999995,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07199999999999995,0.023999999999999994,0.14399999999999996,341,True,4WE,3,V02,PLAYER
4WE_PAIR_010_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07199999999999995,0.023999999999999994,0.14399999999999996,Quick Attack,Quick Attack,True,0.07199999999999995,0.023999999999999994,0.14399999999999996,342,True,4WE,10,V02,PLAYER
4WE_PAIR_003_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07000000000000006,0.02466666666666668,0.14800000000000008,343,True,4WE,3,V01,OPPONENT
4WE_PAIR_003_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07000000000000006,0.02466666666666668,0.14800000000000008,344,True,4WE,3,V04,OPPONENT
4WE_PAIR_007_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07000000000000006,0.02466666666666668,0.14800000000000008,345,True,4WE,7,V01,PLAYER
4WE_PAIR_010_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07000000000000006,0.02466666666666668,0.14800000000000008,346,True,4WE,10,V01,OPPONENT
4WE_PAIR_010_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07000000000000006,0.02466666666666668,0.14800000000000008,347,True,4WE,10,V04,OPPONENT
4WE_PAIR_013_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07000000000000006,0.02466666666666668,0.14800000000000008,348,True,4WE,13,V04,PLAYER
4WE_PAIR_018_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02466666666666668,0.14800000000000008,Quick Attack,Quick Attack,True,0.07000000000000006,0.02466666666666668,0.14800000000000008,349,True,4WE,18,V04,PLAYER
4WE_PAIR_001_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.07000000000000006,0.02400000000000001,0.14400000000000007,350,True,4WE,1,V04,PLAYER
4WE_PAIR_008_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.07000000000000006,0.02400000000000001,0.14400000000000007,351,True,4WE,8,V04,PLAYER
4WE_PAIR_013_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.07000000000000006,0.02400000000000001,0.14400000000000007,352,True,4WE,13,V04,PLAYER
4WE_PAIR_018_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07000000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.07000000000000006,0.02400000000000001,0.14400000000000007,353,True,4WE,18,V04,PLAYER
4WE_PAIR_004_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,354,True,4WE,4,V02,OPPONENT
4WE_PAIR_004_V03__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,355,True,4WE,4,V03,OPPONENT
4WE_PAIR_013_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,356,True,4WE,13,V02,OPPONENT
4WE_PAIR_013_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,357,True,4WE,13,V02,PLAYER
4WE_PAIR_014_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,358,True,4WE,14,V02,OPPONENT
4WE_PAIR_014_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,359,True,4WE,14,V02,PLAYER
4WE_PAIR_018_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,360,True,4WE,18,V02,OPPONENT
4WE_PAIR_018_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,361,True,4WE,18,V02,PLAYER
4WE_PAIR_019_V02__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,362,True,4WE,19,V02,OPPONENT
4WE_PAIR_019_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.07,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.07,0.023333333333333327,0.13999999999999996,363,True,4WE,19,V02,PLAYER
4WE_PAIR_001_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06999999999999995,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.06999999999999995,0.023333333333333327,0.13999999999999996,364,True,4WE,1,V02,PLAYER
4WE_PAIR_002_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06999999999999995,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.06999999999999995,0.023333333333333327,0.13999999999999996,365,True,4WE,2,V02,PLAYER
4WE_PAIR_003_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06999999999999995,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.06999999999999995,0.023333333333333327,0.13999999999999996,366,True,4WE,3,V03,PLAYER
4WE_PAIR_008_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06999999999999995,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.06999999999999995,0.023333333333333327,0.13999999999999996,367,True,4WE,8,V02,PLAYER
4WE_PAIR_009_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06999999999999995,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.06999999999999995,0.023333333333333327,0.13999999999999996,368,True,4WE,9,V02,PLAYER
4WE_PAIR_010_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06999999999999995,0.023333333333333327,0.13999999999999996,Quick Attack,Quick Attack,True,0.06999999999999995,0.023333333333333327,0.13999999999999996,369,True,4WE,10,V03,PLAYER
4WE_PAIR_002_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.02400000000000001,0.14400000000000007,370,True,4WE,2,V01,PLAYER
4WE_PAIR_007_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.02400000000000001,0.14400000000000007,371,True,4WE,7,V01,OPPONENT
4WE_PAIR_007_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.02400000000000001,0.14400000000000007,372,True,4WE,7,V04,OPPONENT
4WE_PAIR_009_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.02400000000000001,0.14400000000000007,373,True,4WE,9,V01,PLAYER
4WE_PAIR_017_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.02400000000000001,0.14400000000000007,374,True,4WE,17,V01,OPPONENT
4WE_PAIR_017_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.02400000000000001,0.14400000000000007,375,True,4WE,17,V01,PLAYER
4WE_PAIR_017_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.02400000000000001,0.14400000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.02400000000000001,0.14400000000000007,376,True,4WE,17,V04,OPPONENT
4WE_PAIR_002_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.023333333333333345,0.14000000000000007,377,True,4WE,2,V01,PLAYER
4WE_PAIR_003_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.023333333333333345,0.14000000000000007,378,True,4WE,3,V01,PLAYER
4WE_PAIR_003_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.023333333333333345,0.14000000000000007,379,True,4WE,3,V04,PLAYER
4WE_PAIR_007_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.023333333333333345,0.14000000000000007,380,True,4WE,7,V04,PLAYER
4WE_PAIR_009_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.023333333333333345,0.14000000000000007,381,True,4WE,9,V01,PLAYER
4WE_PAIR_010_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.023333333333333345,0.14000000000000007,382,True,4WE,10,V01,PLAYER
4WE_PAIR_010_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06800000000000006,0.023333333333333345,0.14000000000000007,383,True,4WE,10,V04,PLAYER
4WE_PAIR_017_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06800000000000006,0.02333333333333334,0.14000000000000004,Quick Attack,Quick Attack,True,0.06800000000000006,0.02333333333333334,0.14000000000000004,384,True,4WE,17,V04,PLAYER
4WE_PAIR_016_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06800000000000002,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06800000000000002,0.02266666666666668,0.13600000000000007,385,True,4WE,16,V03,OPPONENT
4WE_PAIR_004_V02__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06799999999999995,0.022666666666666658,0.13599999999999995,Quick Attack,Quick Attack,True,0.06799999999999995,0.022666666666666658,0.13599999999999995,386,True,4WE,4,V02,PLAYER
4WE_PAIR_002_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,387,True,4WE,2,V01,OPPONENT
4WE_PAIR_002_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,388,True,4WE,2,V04,OPPONENT
4WE_PAIR_009_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,389,True,4WE,9,V01,OPPONENT
4WE_PAIR_009_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,390,True,4WE,9,V04,OPPONENT
4WE_PAIR_014_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,391,True,4WE,14,V01,OPPONENT
4WE_PAIR_014_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,392,True,4WE,14,V01,PLAYER
4WE_PAIR_014_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,393,True,4WE,14,V04,OPPONENT
4WE_PAIR_019_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,394,True,4WE,19,V01,OPPONENT
4WE_PAIR_019_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,395,True,4WE,19,V01,PLAYER
4WE_PAIR_019_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.023333333333333345,0.14000000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.023333333333333345,0.14000000000000007,396,True,4WE,19,V04,OPPONENT
4WE_PAIR_001_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.02266666666666668,0.13600000000000007,397,True,4WE,1,V01,PLAYER
4WE_PAIR_004_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.02266666666666668,0.13600000000000007,398,True,4WE,4,V01,PLAYER
4WE_PAIR_004_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.02266666666666668,0.13600000000000007,399,True,4WE,4,V04,PLAYER
4WE_PAIR_007_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.02266666666666668,0.13600000000000007,400,True,4WE,7,V01,PLAYER
4WE_PAIR_008_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.02266666666666668,0.13600000000000007,401,True,4WE,8,V01,PLAYER
4WE_PAIR_014_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.02266666666666668,0.13600000000000007,402,True,4WE,14,V01,PLAYER
4WE_PAIR_019_V01__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06600000000000006,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06600000000000006,0.02266666666666668,0.13600000000000007,403,True,4WE,19,V01,PLAYER
4WE_PAIR_015_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06600000000000002,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True,0.06600000000000002,0.02200000000000001,0.13200000000000006,404,True,4WE,15,V03,OPPONENT
4WE_PAIR_016_V03__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06600000000000002,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True,0.06600000000000002,0.02200000000000001,0.13200000000000006,405,True,4WE,16,V03,PLAYER
4WE_PAIR_021_V03__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.06600000000000002,0.02200000000000001,0.13200000000000006,Quick Attack,Quick Attack,True,0.06600000000000002,0.02200000000000001,0.13200000000000006,406,True,4WE,21,V03,OPPONENT
4WE_PAIR_004_V03__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.06599999999999995,0.021999999999999992,0.13199999999999995,Quick Attack,Quick Attack,True,0.06599999999999995,0.021999999999999992,0.13199999999999995,407,True,4WE,4,V03,PLAYER
4WE_PAIR_001_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.06400000000000006,0.02266666666666668,0.13600000000000007,Quick Attack,Quick Attack,True,0.06400000000000006,0.02266666666666668,0.13600000000000007,408,True,4WE,1,V01,PLAYER
